,Study_number,Rs_annual,Study_midyear,geometry,color
9487,10664.0,551.15,1433116800.0,POINT (104.41 36.03),#289400ff
9485,10664.0,525.6,1433116800.0,POINT (104.41 36.03),#269300ff
9483,10664.0,576.7,1401580800.0,POINT (104.41 36.03),#2a9500ff
9484,10664.0,543.85,1433116800.0,POINT (104.41 36.03),#279400ff
9481,10664.0,573.05,1401580800.0,POINT (104.41 36.03),#299500ff
9480,10664.0,584.0,1401580800.0,POINT (104.41 36.03),#2a9500ff
9482,10664.0,642.4,1401580800.0,POINT (104.41 36.03),#2e9700ff
9489,10668.0,279.63,1338508800.0,POINT (116.833 40.5),#148a00ff
9490,10668.0,420.64,1338508800.0,POINT (116.833 40.5),#1e8f00ff
9491,10668.0,537.75,1338508800.0,POINT (116.833 40.5),#279400ff
9492,10668.0,1494.945,1338508800.0,POINT (116.833 40.5),#6db600ff
9493,10668.0,1728.687,1338508800.0,POINT (116.833 40.5),#7ebf00ff
9513,10677.0,1376.0,1275350400.0,POINT (-87.93000000000001 45.53),#64b200ff
9511,10677.0,1680.0,1275350400.0,POINT (-87.93000000000001 45.53),#7abd00ff
9510,10677.0,1014.0,1275350400.0,POINT (-87.93000000000001 45.53),#4aa500ff
9507,10677.0,1487.0,1275350400.0,POINT (-87.93000000000001 45.53),#6cb600ff
9508,10677.0,1527.0,1275350400.0,POINT (-87.93000000000001 45.53),#6fb800ff
9509,10677.0,1171.0,1275350400.0,POINT (-87.93000000000001 45.53),#55ab00ff
9521,10681.0,1716.12,1401580800.0,POINT (-52.35 -14.7),#7dbf00ff
9522,10681.0,1360.8,1401580800.0,POINT (-52.35 -14.7),#63b200ff
9524,10684.0,529.25,1338508800.0,POINT (102.75 25.05),#269300ff
9529,10687.0,367.5,1306886400.0,POINT (126.62 47.43),#1a8d00ff
9530,10687.0,327.0,1306886400.0,POINT (126.62 47.43),#178c00ff
9528,10687.0,389.0,1306886400.0,POINT (126.62 47.43),#1c8e00ff
9525,10687.0,313.0,1306886400.0,POINT (126.62 47.43),#168b00ff
9526,10687.0,421.2,1306886400.0,POINT (126.62 47.43),#1e8f00ff
9527,10687.0,370.0,1306886400.0,POINT (126.62 47.43),#1b8d00ff
9531,10688.0,920.0,1149120000.0,POINT (125.45 51.4),#43a200ff
9532,10688.0,680.0,1149120000.0,POINT (125.45 51.4),#319900ff
9533,10688.0,585.0,1149120000.0,POINT (125.45 51.4),#2a9500ff
9545,10695.0,520.4,1370044800.0,POINT (103.25 29.53),#269300ff
9546,10695.0,387.9,1370044800.0,POINT (103.25 29.53),#1c8e00ff
9544,10695.0,553.5,1370044800.0,POINT (103.25 29.53),#289400ff
9552,10705.0,790.02,1401580800.0,POINT (16.23 38.5),#399d00ff
9553,10705.0,700.0,1401580800.0,POINT (16.23 38.5),#339a00ff
9554,10705.0,635.04,1401580800.0,POINT (16.23 38.5),#2e9700ff
9608,10717.0,281.42,1306886400.0,POINT (-3.45 53.05),#148a00ff
9604,10717.0,508.18,1180656000.0,POINT (-3.45 53.05),#259300ff
9607,10717.0,270.38,1275350400.0,POINT (-3.45 53.05),#138a00ff
9606,10717.0,397.98,1243814400.0,POINT (-3.45 53.05),#1d8e00ff
9605,10717.0,358.26,1212278400.0,POINT (-3.45 53.05),#1a8d00ff
9603,10717.0,557.7,1149120000.0,POINT (-3.45 53.05),#289400ff
9609,10717.0,343.45,1338508800.0,POINT (-3.45 53.05),#198d00ff
9601,10717.0,420.887,1086048000.0,POINT (-3.45 53.05),#1e8f00ff
9600,10717.0,570.78,1054425600.0,POINT (-3.45 53.05),#299500ff
9599,10717.0,545.4,1022889600.0,POINT (-3.45 53.05),#279400ff
9598,10717.0,684.14,991353600.0,POINT (-3.45 53.05),#329900ff
9597,10717.0,907.4,959817600.0,POINT (-3.45 53.05),#42a100ff
9602,10717.0,462.19,1117584000.0,POINT (-3.45 53.05),#219100ff
9614,10718.0,957.27,1401580800.0,POINT (-48.31 -21.25),#46a300ff
9613,10718.0,1699.09,1401580800.0,POINT (-48.31 -21.25),#7cbe00ff
9615,10718.0,657.27,1401580800.0,POINT (-48.31 -21.25),#309800ff
9611,10718.0,2282.73,1370044800.0,POINT (-48.31 -21.25),#a6d300ff
9610,10718.0,2667.27,1370044800.0,POINT (-48.31 -21.25),#c3e100ff
9612,10718.0,1753.64,1370044800.0,POINT (-48.31 -21.25),#80c000ff
9616,10728.0,371.1,1370044800.0,POINT (116.88 34.3),#1b8e00ff
9617,10728.0,524.5,1370044800.0,POINT (116.88 34.3),#269300ff
9618,10728.0,378.6,1370044800.0,POINT (116.88 34.3),#1b8e00ff
9619,10728.0,459.2,1370044800.0,POINT (116.88 34.3),#219100ff
9620,10728.0,432.4,1370044800.0,POINT (116.88 34.3),#1f9000ff
9643,10741.0,846.0,1370044800.0,POINT (35.9 53.9),#3d9f00ff
9639,10741.0,777.6,1370044800.0,POINT (35.33 52.92),#389c00ff
9640,10741.0,1155.3,1370044800.0,POINT (35.3 52.92),#54aa00ff
9641,10741.0,507.0,1370044800.0,POINT (35.25 52.95),#259200ff
9642,10741.0,880.0,1370044800.0,POINT (35.9 53.9),#40a000ff
9644,10741.0,975.0,1370044800.0,POINT (35.88 52.85),#47a400ff
9645,10741.0,1204.0,1370044800.0,POINT (35.34 52.92),#58ac00ff
9565,10745.0,727.0,1338508800.0,POINT (112.9 22.683),#359a00ff
9568,10745.0,1075.0,1338508800.0,POINT (112.9 22.683),#4ea700ff
9567,10745.0,1086.0,1338508800.0,POINT (112.9 22.683),#4fa800ff
9566,10745.0,666.0,1338508800.0,POINT (112.9 22.683),#309800ff
9571,10748.0,2381.67,1433116800.0,POINT (111.22 32.75),#aed700ff
9570,10748.0,1485.61,1433116800.0,POINT (111.22 32.75),#6cb600ff
9569,10748.0,2189.21,1433116800.0,POINT (111.22 32.75),#a0d000ff
9653,10760.0,555.6,1275350400.0,POINT (128.433 36.833),#289400ff
9652,10760.0,496.2,1275350400.0,POINT (128.433 36.833),#249200ff
9651,10760.0,401.1,1275350400.0,POINT (128.433 36.833),#1d8f00ff
9650,10760.0,264.8,1275350400.0,POINT (128.433 36.833),#138a00ff
9770,10795.0,1646.15,1306886400.0,POINT (8.550000000000001 39.8),#78bc00ff
9772,10795.0,1262.9,1306886400.0,POINT (8.550000000000001 39.8),#5cae00ff
9773,10795.0,1062.15,1306886400.0,POINT (8.550000000000001 39.8),#4da700ff
9771,10795.0,1470.95,1306886400.0,POINT (8.550000000000001 39.8),#6bb600ff
9708,10807.0,422.0,1243814400.0,POINT (-0.54 53.23),#1e8f00ff
9711,10807.0,234.0,1338508800.0,POINT (-0.54 53.23),#118900ff
9710,10807.0,267.0,1306886400.0,POINT (-0.54 53.23),#138a00ff
9709,10807.0,256.0,1275350400.0,POINT (-0.54 53.23),#128900ff
9718,10811.0,720.0,1401580800.0,POINT (-48.15 -2.41),#349a00ff
9716,10811.0,690.0,1401580800.0,POINT (-48.15 -2.41),#329900ff
9715,10811.0,1520.0,1401580800.0,POINT (-48.15 -2.41),#6fb700ff
9714,10811.0,980.0,1401580800.0,POINT (-48.15 -2.41),#47a400ff
9713,10811.0,930.0,1401580800.0,POINT (-48.15 -2.41),#44a200ff
9712,10811.0,660.0,1401580800.0,POINT (-48.15 -2.41),#309800ff
9719,10811.0,1170.0,1401580800.0,POINT (-48.15 -2.41),#55ab00ff
9717,10811.0,700.0,1401580800.0,POINT (-48.15 -2.41),#339a00ff
9730,10813.0,532.98,1306886400.0,POINT (-65.81 18.32),#269300ff
9733,10813.0,498.96,1306886400.0,POINT (-65.8 18.31),#249200ff
9732,10813.0,378.0,1306886400.0,POINT (-65.8 18.31),#1b8e00ff
9731,10813.0,1096.2,1306886400.0,POINT (-65.8 18.31),#50a800ff
9729,10813.0,332.64,1306886400.0,POINT (-65.81 18.32),#188c00ff
9728,10813.0,442.26,1306886400.0,POINT (-65.81 18.32),#209000ff
9727,10813.0,551.88,1306886400.0,POINT (-65.81999999999999 18.32),#289400ff
9726,10813.0,415.8,1306886400.0,POINT (-65.81999999999999 18.32),#1e8f00ff
9725,10813.0,385.56,1306886400.0,POINT (-65.81999999999999 18.32),#1c8e00ff
9752,10819.0,598.0,1370044800.0,POINT (101.27 21.907),#2b9600ff
9753,10819.0,509.0,1370044800.0,POINT (101.243 21.943),#259300ff
9750,10819.0,848.0,1370044800.0,POINT (101.27 21.919),#3e9f00ff
9751,10819.0,675.0,1370044800.0,POINT (101.27 21.907),#319900ff
9784,10840.0,697.15,1401580800.0,POINT (8.15 40.61),#329900ff
9785,10840.0,744.6,1401580800.0,POINT (8.15 40.61),#369b00ff
9812,10850.0,497.0,1338508800.0,POINT (-3.1 39.28),#249200ff
9813,10850.0,438.0,1370044800.0,POINT (-3.1 39.28),#209000ff
9815,10850.0,560.0,1370044800.0,POINT (-3.1 39.28),#289400ff
9811,10850.0,598.0,1338508800.0,POINT (-3.1 39.28),#2b9600ff
9814,10850.0,450.0,1370044800.0,POINT (-3.1 39.28),#209000ff
9810,10850.0,468.0,1338508800.0,POINT (-3.1 39.28),#229100ff
9816,10850.0,579.0,1370044800.0,POINT (-3.1 39.28),#2a9500ff
9808,10850.0,476.0,1306886400.0,POINT (-3.1 39.28),#229100ff
9807,10850.0,541.0,1306886400.0,POINT (-3.1 39.28),#279400ff
9806,10850.0,508.0,1306886400.0,POINT (-3.1 39.28),#259300ff
9805,10850.0,514.0,1306886400.0,POINT (-3.1 39.28),#259300ff
9809,10850.0,468.0,1338508800.0,POINT (-3.1 39.28),#229100ff
9841,10862.0,623.7,1275350400.0,POINT (118.2 29.2),#2d9700ff
9842,10862.0,502.74,1275350400.0,POINT (118.2 29.2),#249200ff
9843,10862.0,548.1,1275350400.0,POINT (118.2 29.2),#289400ff
9855,10863.0,1988.28,1180656000.0,POINT (-84.05 10.43),#91c800ff
9854,10863.0,1988.28,1180656000.0,POINT (-84.05 10.43),#91c800ff
9853,10863.0,1542.24,1180656000.0,POINT (-84.05 10.43),#70b800ff
9852,10863.0,1440.18,1180656000.0,POINT (-84.05 10.43),#69b400ff
9851,10863.0,1568.7,1180656000.0,POINT (-84.05 10.43),#72b900ff
9850,10863.0,1855.98,1180656000.0,POINT (-84.05 10.43),#87c400ff
9849,10863.0,1988.28,1086048000.0,POINT (-84.05 10.43),#91c800ff
9847,10863.0,1542.24,1086048000.0,POINT (-84.05 10.43),#70b800ff
9846,10863.0,1440.18,1086048000.0,POINT (-84.05 10.43),#69b400ff
9845,10863.0,1568.7,1086048000.0,POINT (-84.05 10.43),#72b900ff
9844,10863.0,1855.98,1086048000.0,POINT (-84.05 10.43),#87c400ff
9848,10863.0,1988.28,1086048000.0,POINT (-84.05 10.43),#91c800ff
9870,10878.0,730.0,1401580800.0,POINT (172.2 -43.4),#359b00ff
9871,10878.0,1204.5,1401580800.0,POINT (172.2 -43.4),#58ac00ff
9872,10878.0,803.0,1401580800.0,POINT (172.2 -43.4),#3a9d00ff
9873,10878.0,1204.5,1401580800.0,POINT (172.2 -43.4),#58ac00ff
9885,10889.0,1825.0,1433116800.0,POINT (115 37.33),#85c200ff
9919,10910.0,637.0,1243814400.0,POINT (111.45 28.91),#2e9700ff
9920,10910.0,556.0,1275350400.0,POINT (111.45 28.91),#289400ff
9918,10910.0,531.0,1212278400.0,POINT (111.45 28.91),#269300ff
9916,10910.0,542.0,1149120000.0,POINT (111.45 28.91),#279400ff
9917,10910.0,498.0,1180656000.0,POINT (111.45 28.91),#249200ff
9914,10910.0,730.0,1086048000.0,POINT (111.45 28.91),#359b00ff
9913,10910.0,705.0,1054425600.0,POINT (111.45 28.91),#339a00ff
9915,10910.0,538.0,1117584000.0,POINT (111.45 28.91),#279400ff
9926,10916.0,817.6,1275350400.0,POINT (-8.9 52.6),#3b9e00ff
9927,10920.0,1375.92,1180656000.0,POINT (112.37 37.73),#64b200ff
9928,10920.0,1016.82,1180656000.0,POINT (112.37 37.73),#4aa500ff
9929,10920.0,1666.98,1180656000.0,POINT (112.37 37.73),#79bd00ff
9954,10935.0,565.15,1401580800.0,POINT (116.57 36.83),#299500ff
9952,10935.0,607.45,1401580800.0,POINT (116.57 36.83),#2c9600ff
9953,10935.0,637.09,1401580800.0,POINT (116.57 36.83),#2e9700ff
9951,10935.0,670.04,1401580800.0,POINT (116.57 36.83),#319800ff
9989,10938.0,1320.0,1275350400.0,POINT (118.85 29.93),#60b000ff
9991,10938.0,1450.91,1275350400.0,POINT (118.85 29.93),#6ab500ff
9988,10938.0,1096.36,1275350400.0,POINT (118.85 29.93),#50a800ff
9990,10938.0,1412.73,1275350400.0,POINT (118.85 29.93),#67b300ff
10026,10948.0,1960.488,1370044800.0,POINT (-122.76 38.08),#8fc700ff
10025,10948.0,2856.636,1370044800.0,POINT (-122.76 38.08),#d0e800ff
10024,10948.0,994.26,1370044800.0,POINT (-122.76 38.08),#48a400ff
10059,10962.0,1266.55,1275350400.0,POINT (-88.23 40.04),#5cae00ff
10058,10962.0,1080.4,1275350400.0,POINT (-88.23 40.04),#4fa700ff
10057,10962.0,1051.2,1275350400.0,POINT (-88.23 40.04),#4ca600ff
10060,10962.0,1270.2,1275350400.0,POINT (-88.23 40.04),#5cae00ff
10067,10969.0,461.16,1370044800.0,POINT (107.67 35.21),#219100ff
10065,10969.0,434.7,1338508800.0,POINT (107.67 35.21),#1f9000ff
10066,10969.0,642.6,1338508800.0,POINT (107.67 35.21),#2f9700ff
10072,10969.0,434.7,1401580800.0,POINT (107.67 35.21),#1f9000ff
10069,10969.0,638.82,1370044800.0,POINT (107.67 35.21),#2e9700ff
10070,10969.0,464.94,1401580800.0,POINT (107.67 35.21),#229100ff
10071,10969.0,612.36,1401580800.0,POINT (107.67 35.21),#2c9600ff
10064,10969.0,430.92,1338508800.0,POINT (107.67 35.21),#1f9000ff
10063,10969.0,563.22,1306886400.0,POINT (107.67 35.21),#299500ff
10068,10969.0,559.44,1370044800.0,POINT (107.67 35.21),#289400ff
10061,10969.0,374.22,1306886400.0,POINT (107.67 35.21),#1b8e00ff
10062,10969.0,438.48,1306886400.0,POINT (107.67 35.21),#209000ff
9976,10977.0,450.0,1306886400.0,POINT (107.68 35.2),#209000ff
9975,10977.0,470.0,1306886400.0,POINT (107.68 35.2),#229100ff
9974,10977.0,423.0,1306886400.0,POINT (107.68 35.2),#1e8f00ff
9973,10977.0,400.0,1306886400.0,POINT (107.68 35.2),#1d8f00ff
9972,10977.0,330.0,1306886400.0,POINT (107.68 35.2),#188c00ff
9977,10979.0,1131.82,1370044800.0,POINT (-73.67 -41.87),#52a900ff
9978,10980.0,1610.28,1433116800.0,POINT (116.44 40.18),#75bb00ff
7614,11004.0,394.0,1338508800.0,POINT (116.383 40.016),#1c8e00ff
7632,11017.0,404.92,1370044800.0,POINT (114.22 37.88),#1d8f00ff
7631,11017.0,484.39,1370044800.0,POINT (114.22 37.88),#239200ff
7665,11020.0,836.34,1306886400.0,POINT (102.966 30.883),#3d9e00ff
7666,11020.0,594.14,1306886400.0,POINT (102.966 30.883),#2b9600ff
7696,11024.0,681.18,1401580800.0,POINT (24.4 -30.4),#319900ff
7697,11024.0,885.54,1401580800.0,POINT (24.4 -30.4),#40a000ff
7698,11024.0,912.03,1401580800.0,POINT (24.4 -30.4),#42a100ff
7701,11038.0,725.64,1275350400.0,POINT (112.33 29.8),#359a00ff
7702,11038.0,668.56,1275350400.0,POINT (112.33 29.8),#309800ff
7716,11047.0,283.64,1401580800.0,POINT (116.033 44.8),#148a00ff
7711,11047.0,251.67,1401580800.0,POINT (116.033 44.8),#128900ff
7712,11047.0,245.67,1401580800.0,POINT (116.033 44.8),#118900ff
7715,11047.0,269.03,1401580800.0,POINT (116.033 44.8),#138a00ff
7714,11047.0,269.61,1401580800.0,POINT (116.033 44.8),#138a00ff
7713,11047.0,241.34,1401580800.0,POINT (116.033 44.8),#118900ff
7691,11048.0,544.95,1401580800.0,POINT (107.666 35.216),#279400ff
7686,11048.0,681.18,1370044800.0,POINT (107.666 35.216),#319900ff
7687,11048.0,537.38,1370044800.0,POINT (107.666 35.216),#279400ff
7692,11048.0,756.87,1401580800.0,POINT (107.666 35.216),#379c00ff
7688,11048.0,885.54,1370044800.0,POINT (107.666 35.216),#40a000ff
7689,11048.0,586.57,1401580800.0,POINT (107.666 35.216),#2a9500ff
7685,11048.0,579.0,1370044800.0,POINT (107.666 35.216),#2a9500ff
7690,11048.0,715.24,1401580800.0,POINT (107.666 35.216),#349a00ff
7769,11054.0,1562.93,1306886400.0,POINT (131.3 31.85),#72b900ff
7732,11056.0,1616.85,1433116800.0,POINT (-78.66 37.44),#76bb00ff
7731,11056.0,1616.85,1433116800.0,POINT (-78.66 37.44),#76bb00ff
7730,11056.0,1616.85,1433116800.0,POINT (-78.66 37.44),#76bb00ff
7733,11056.0,1616.85,1433116800.0,POINT (-78.66 37.44),#76bb00ff
7729,11057.0,571.0,1433116800.0,POINT (140.983 -34.01),#299500ff
7728,11057.0,337.0,1433116800.0,POINT (140.983 -34.01),#188c00ff
7727,11057.0,598.0,1433116800.0,POINT (140.966 -34),#2b9600ff
7726,11057.0,375.0,1433116800.0,POINT (140.966 -34),#1b8e00ff
7753,11063.0,1142.38,1338508800.0,POINT (101.2 37.617),#53aa00ff
7752,11063.0,998.76,1338508800.0,POINT (101.2 37.617),#49a400ff
7750,11063.0,1000.24,1338508800.0,POINT (101.2 37.617),#49a400ff
7749,11063.0,1149.47,1306886400.0,POINT (101.2 37.617),#54aa00ff
7748,11063.0,1082.48,1306886400.0,POINT (101.2 37.617),#4fa700ff
7747,11063.0,1028.17,1306886400.0,POINT (101.2 37.617),#4ba500ff
7745,11063.0,1217.05,1275350400.0,POINT (101.2 37.617),#59ac00ff
7744,11063.0,1133.08,1275350400.0,POINT (101.2 37.617),#52a900ff
7743,11063.0,1146.91,1275350400.0,POINT (101.2 37.617),#53aa00ff
7742,11063.0,1136.12,1275350400.0,POINT (101.2 37.617),#53a900ff
7751,11063.0,961.48,1338508800.0,POINT (101.2 37.617),#46a300ff
7746,11063.0,983.02,1306886400.0,POINT (101.2 37.617),#47a400ff
7774,11065.0,892.0,1306886400.0,POINT (101.25 21.933),#41a000ff
7773,11065.0,980.0,1275350400.0,POINT (101.25 21.933),#47a400ff
7772,11065.0,1123.0,1243814400.0,POINT (101.25 21.933),#52a900ff
7775,11070.0,1003.0,1338508800.0,POINT (-77.46599999999999 35.25),#49a500ff
7776,11070.0,1033.0,1338508800.0,POINT (-77.46599999999999 35.25),#4ba600ff
7777,11070.0,1018.0,1338508800.0,POINT (-77.46599999999999 35.25),#4aa500ff
7778,11070.0,689.0,1338508800.0,POINT (-77.46599999999999 35.25),#329900ff
7779,11070.0,1044.0,1338508800.0,POINT (-77.46599999999999 35.25),#4ca600ff
7852,11076.0,642.4,1306886400.0,POINT (29.76 41.17),#2e9700ff
7854,11076.0,646.05,1338508800.0,POINT (29.76 41.17),#2f9800ff
7853,11076.0,675.25,1338508800.0,POINT (29.76 41.17),#319900ff
7851,11076.0,580.35,1306886400.0,POINT (29.76 41.17),#2a9500ff
7859,11084.0,1056.02,1370044800.0,POINT (120.78 23.67),#4da600ff
7858,11084.0,1121.37,1338508800.0,POINT (120.78 23.67),#52a900ff
10117,11120.0,1065.8,1338508800.0,POINT (2.42 42.62),#4da700ff
10118,11120.0,792.05,1338508800.0,POINT (2.42 42.62),#399d00ff
10115,11120.0,1135.15,1338508800.0,POINT (2.42 42.62),#53a900ff
10116,11120.0,1069.45,1338508800.0,POINT (2.42 42.62),#4ea700ff
10127,11131.0,938.05,1338508800.0,POINT (117.3 31.85),#44a200ff
10125,11131.0,532.9,1338508800.0,POINT (117.3 31.85),#269300ff
10126,11131.0,835.85,1338508800.0,POINT (117.3 31.85),#3d9e00ff
10128,11131.0,1029.3,1338508800.0,POINT (117.3 31.85),#4ba500ff
10142,11143.0,259.0,1370044800.0,POINT (107.22 37.7),#128900ff
10143,11143.0,258.0,1370044800.0,POINT (107.22 37.7),#128900ff
10144,11143.0,251.0,1370044800.0,POINT (107.22 37.7),#128900ff
10145,11143.0,169.0,1370044800.0,POINT (107.22 37.7),#0c8600ff
10163,11146.0,1102.3,1275350400.0,POINT (112.5 23.15),#50a800ff
10164,11146.0,1164.35,1306886400.0,POINT (112.5 23.15),#55aa00ff
10162,11146.0,1003.75,1306886400.0,POINT (112.5 23.15),#49a500ff
10161,11146.0,1073.1,1275350400.0,POINT (112.5 23.15),#4ea700ff
10160,11146.0,978.2,1306886400.0,POINT (112.5 23.15),#47a400ff
10159,11146.0,1022.0,1275350400.0,POINT (112.5 23.15),#4aa500ff
10165,11148.0,640.0,1433116800.0,POINT (-78.34 44.73),#2e9700ff
10166,11148.0,680.0,1433116800.0,POINT (-78.34 44.73),#319900ff
10167,11149.0,1421.0,1306886400.0,POINT (117.6 26.2),#67b400ff
10168,11149.0,837.0,1306886400.0,POINT (117.6 26.2),#3d9e00ff
10169,11149.0,907.0,1306886400.0,POINT (117.6 26.2),#42a100ff
10175,11154.0,540.0,1306886400.0,POINT (118.05 32),#279400ff
10176,11154.0,1200.0,1306886400.0,POINT (118.05 32),#57ac00ff
10178,11154.0,1200.0,1338508800.0,POINT (118.05 32),#57ac00ff
10179,11154.0,1670.0,1338508800.0,POINT (118.05 32),#7abd00ff
10180,11154.0,1180.0,1338508800.0,POINT (118.05 32),#56ab00ff
10177,11154.0,1190.0,1306886400.0,POINT (118.05 32),#57ab00ff
10187,11161.0,1274.7,1212278400.0,POINT (117.45 27.7),#5dae00ff
10188,11161.0,753.8,1212278400.0,POINT (117.45 27.7),#379b00ff
10189,11161.0,842.7,1212278400.0,POINT (117.45 27.7),#3d9f00ff
10216,11181.0,682.9,1370044800.0,POINT (-52.87 -12.24),#319900ff
10215,11181.0,625.5,1370044800.0,POINT (-52.87 -12.24),#2d9700ff
10214,11181.0,614.0,1370044800.0,POINT (-52.87 -12.24),#2c9600ff
10208,11181.0,1028.0,1306886400.0,POINT (-52.87 -12.24),#4ba500ff
10212,11181.0,988.5,1338508800.0,POINT (-52.87 -12.24),#48a400ff
10209,11181.0,889.45,1306886400.0,POINT (-52.87 -12.24),#41a000ff
10213,11181.0,945.9,1338508800.0,POINT (-52.87 -12.24),#45a200ff
10211,11181.0,1015.7,1338508800.0,POINT (-52.87 -12.24),#4aa500ff
10210,11181.0,1035.37,1306886400.0,POINT (-52.87 -12.24),#4ba600ff
10253,11209.0,739.0,1180656000.0,POINT (140.5 40.65),#369b00ff
10254,11209.0,533.0,1212278400.0,POINT (140.5 40.65),#269300ff
10255,11209.0,741.0,1243814400.0,POINT (140.5 40.65),#369b00ff
10259,11214.0,1277.64,1306886400.0,POINT (127.2 37.6),#5daf00ff
10260,11214.0,1651.86,1306886400.0,POINT (127.2 37.6),#78bc00ff
10262,11214.0,1323.0,1338508800.0,POINT (127.2 37.6),#60b000ff
10261,11214.0,1084.86,1338508800.0,POINT (127.2 37.6),#4fa800ff
10273,11226.0,567.0,1338508800.0,POINT (106.8 26.85),#299500ff
10274,11226.0,510.3,1338508800.0,POINT (106.8 26.85),#259300ff
10276,11235.0,1058.4,1338508800.0,POINT (-94.88 47.47),#4da700ff
10277,11236.0,3285.0,1338508800.0,POINT (-85.5 32.58),#f0f800ff
10278,11236.0,3683.18,1338508800.0,POINT (-85.5 32.58),#fff200ff
10279,11236.0,2528.45,1370044800.0,POINT (-85.5 32.58),#b8dc00ff
10281,11236.0,3981.82,1338508800.0,POINT (-85.5 32.58),#ffdc00ff
10280,11236.0,2817.14,1370044800.0,POINT (-85.5 32.58),#cee700ff
10284,11236.0,3513.95,1370044800.0,POINT (-85.5 32.58),#fffe00ff
10282,11236.0,4330.23,1338508800.0,POINT (-85.5 32.58),#ffc300ff
10283,11236.0,3135.68,1370044800.0,POINT (-85.5 32.58),#e5f200ff
8386,11247.0,660.65,1401580800.0,POINT (11.288 46.382),#309800ff
8397,11255.0,416.1,1306886400.0,POINT (103.9 31.616),#1e8f00ff
8396,11255.0,438.0,1306886400.0,POINT (103.9 31.616),#209000ff
8395,11255.0,521.95,1306886400.0,POINT (103.9 31.616),#269300ff
8394,11255.0,518.3,1275350400.0,POINT (103.9 31.616),#259300ff
8398,11255.0,474.5,1306886400.0,POINT (103.9 31.616),#229100ff
8392,11255.0,507.35,1275350400.0,POINT (103.9 31.616),#259200ff
8391,11255.0,646.05,1275350400.0,POINT (103.9 31.616),#2f9800ff
8390,11255.0,448.95,1243814400.0,POINT (103.9 31.616),#209000ff
8389,11255.0,576.7,1243814400.0,POINT (103.9 31.616),#2a9500ff
8387,11255.0,697.15,1243814400.0,POINT (103.9 31.616),#329900ff
8393,11255.0,514.65,1275350400.0,POINT (103.9 31.616),#259300ff
8388,11255.0,573.05,1243814400.0,POINT (103.9 31.616),#299500ff
8405,11256.0,1408.05,1370044800.0,POINT (100.85 36.95),#66b300ff
8404,11256.0,1561.14,1370044800.0,POINT (100.85 36.95),#72b900ff
8401,11256.0,1353.24,1306886400.0,POINT (100.85 36.95),#62b100ff
8400,11256.0,1379.7,1306886400.0,POINT (100.85 36.95),#64b200ff
8402,11256.0,1712.34,1338508800.0,POINT (100.85 36.95),#7dbe00ff
8403,11256.0,1757.7,1338508800.0,POINT (100.85 36.95),#80c000ff
8437,11262.0,280.6,1433116800.0,POINT (-105.51 40.05),#148a00ff
8441,11262.0,247.38,1433116800.0,POINT (-105.51 40.05),#128900ff
8440,11262.0,458.11,1433116800.0,POINT (-105.51 40.05),#219100ff
8439,11262.0,459.94,1433116800.0,POINT (-105.51 40.05),#219100ff
8438,11262.0,530.7,1433116800.0,POINT (-105.51 40.05),#269300ff
8482,11266.0,1629.0,1370044800.0,POINT (-96.58 39.08),#77bb00ff
8488,11266.0,3212.0,1370044800.0,POINT (-96.58 39.08),#eaf500ff
8484,11266.0,1994.0,1370044800.0,POINT (-96.58 39.08),#91c900ff
8485,11266.0,2639.0,1370044800.0,POINT (-96.58 39.08),#c1e000ff
8486,11266.0,2959.0,1370044800.0,POINT (-96.58 39.08),#d8ec00ff
8487,11266.0,2706.0,1370044800.0,POINT (-96.58 39.08),#c5e300ff
8483,11266.0,1831.0,1370044800.0,POINT (-96.58 39.08),#85c300ff
8481,11266.0,782.0,1370044800.0,POINT (-96.58 39.08),#399c00ff
8502,11278.0,685.0,1338508800.0,POINT (141.6 42.67),#329900ff
8504,11278.0,595.0,1370044800.0,POINT (141.6 42.67),#2b9600ff
8506,11278.0,620.0,1401580800.0,POINT (141.6 42.67),#2d9700ff
8507,11278.0,910.0,1401580800.0,POINT (141.6 42.67),#42a100ff
